sensor_id,parameter,parameter_units,value,date,latitude,longitude
160,so2,µg/m³,0.89,2023-07-01,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.48,2023-07-02,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.6,2023-07-03,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.48,2023-07-04,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.58,2023-07-05,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.3,2023-07-06,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.7,2023-07-07,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.81,2023-07-08,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.93,2023-07-09,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.45,2023-07-10,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.67,2023-07-11,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.4,2023-07-15,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.75,2023-07-16,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.5,2023-07-17,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.6,2023-07-18,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.78,2023-07-19,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.1,2023-07-20,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.1,2023-07-21,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.3,2023-07-22,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.9,2023-07-23,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.6,2023-07-24,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.5,2023-07-25,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.49,2023-07-26,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.64,2023-07-27,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.49,2023-07-28,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.32,2023-07-29,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.39,2023-07-30,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.35,2023-07-31,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.79,2023-08-01,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.6,2023-08-02,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.53,2023-08-03,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.79,2023-08-04,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.58,2023-08-05,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.68,2023-08-06,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.98,2023-08-07,52.39397200025616,4.870156999790721
160,so2,µg/m³,2.6,2023-08-08,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.4,2023-08-09,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.79,2023-08-10,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.98,2023-08-11,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.0,2023-08-12,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.8,2023-08-13,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.48,2023-08-14,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.38,2023-08-15,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.32,2023-08-16,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.63,2023-08-22,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.62,2023-08-23,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.69,2023-08-24,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.42,2023-08-25,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.54,2023-08-26,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.65,2023-08-27,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.91,2023-08-28,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.52,2023-08-29,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.54,2023-08-30,52.39397200025616,4.870156999790721
5079267,no,µg/m³,-0.4,2022-10-22,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.15,2022-10-23,52.37205599978701,4.904399999582005
5079267,no,µg/m³,2.0,2022-10-24,52.37205599978701,4.904399999582005
5079267,no,µg/m³,2.1,2022-10-25,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.3,2022-10-26,52.37205599978701,4.904399999582005
5079267,no,µg/m³,4.1,2022-10-27,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.5,2022-10-28,52.37205599978701,4.904399999582005
5079267,no,µg/m³,5.3,2022-10-29,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.77,2022-10-30,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.65,2022-10-31,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.17,2022-11-01,52.37205599978701,4.904399999582005
5079267,no,µg/m³,6.2,2022-11-02,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.3,2022-11-04,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.43,2022-11-05,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.5,2022-11-06,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.1,2022-11-07,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.0,2022-11-08,52.37205599978701,4.904399999582005
5079267,no,µg/m³,19.0,2022-11-10,52.37205599978701,4.904399999582005
5079267,no,µg/m³,20.0,2022-11-11,52.37205599978701,4.904399999582005
5079267,no,µg/m³,7.1,2022-11-12,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.55,2022-11-25,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.4,2022-11-26,52.37205599978701,4.904399999582005
5079267,no,µg/m³,23.0,2022-11-27,52.37205599978701,4.904399999582005
5079267,no,µg/m³,6.3,2022-11-28,52.37205599978701,4.904399999582005
5079267,no,µg/m³,3.0,2022-11-29,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.6,2022-11-30,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-5.1,2022-12-01,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-3.8,2022-12-02,52.37205599978701,4.904399999582005
5079267,no,µg/m³,26.0,2022-12-04,52.37205599978701,4.904399999582005
5079267,no,µg/m³,5.0,2022-12-05,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.9,2022-12-06,52.37205599978701,4.904399999582005
5079267,no,µg/m³,8.7,2022-12-07,52.37205599978701,4.904399999582005
5079267,no,µg/m³,14.0,2022-12-08,52.37205599978701,4.904399999582005
5079267,no,µg/m³,33.0,2022-12-10,52.37205599978701,4.904399999582005
5079267,no,µg/m³,26.0,2022-12-11,52.37205599978701,4.904399999582005
5079267,no,µg/m³,28.0,2022-12-12,52.37205599978701,4.904399999582005
5079267,no,µg/m³,46.0,2022-12-14,52.37205599978701,4.904399999582005
5079267,no,µg/m³,5.0,2022-12-15,52.37205599978701,4.904399999582005
5079267,no,µg/m³,3.5,2022-12-16,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.9,2022-12-17,52.37205599978701,4.904399999582005
5079267,no,µg/m³,31.0,2022-12-18,52.37205599978701,4.904399999582005
5079267,no,µg/m³,69.0,2022-12-19,52.37205599978701,4.904399999582005
5079267,no,µg/m³,37.0,2022-12-20,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.2,2022-12-22,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.9,2022-12-23,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.58,2022-12-24,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.95,2022-12-25,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.3,2022-12-26,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.4,2022-12-27,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.78,2022-12-28,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.8,2022-12-29,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.05,2022-12-30,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.6,2022-12-31,52.37205599978701,4.904399999582005
5079267,no,µg/m³,2.4,2023-01-01,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.17,2023-01-02,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.4,2023-01-04,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.033,2023-01-05,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.0,2023-01-06,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.15,2023-01-07,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.2,2023-01-08,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.73,2023-01-10,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.11,2023-01-11,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.3,2023-01-12,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.23,2023-01-14,52.37205599978701,4.904399999582005
5079267,no,µg/m³,5.8,2023-01-15,52.37205599978701,4.904399999582005
5079267,no,µg/m³,3.2,2023-01-16,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.85,2023-01-17,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.4,2023-01-18,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.4,2023-01-19,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.5,2023-01-20,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.7,2023-01-22,52.37205599978701,4.904399999582005
5079267,no,µg/m³,7.6,2023-01-23,52.37205599978701,4.904399999582005
5079267,no,µg/m³,5.5,2023-01-24,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.45,2023-01-25,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.2,2023-01-26,52.37205599978701,4.904399999582005
5079267,no,µg/m³,2.8,2023-01-27,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.64,2023-01-28,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.4,2023-01-29,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.15,2023-01-30,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.3,2023-01-31,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.18,2023-02-01,52.37205599978701,4.904399999582005
5079267,no,µg/m³,3.9,2023-02-02,52.37205599978701,4.904399999582005
5079267,no,µg/m³,52.0,2023-02-04,52.37205599978701,4.904399999582005
5079267,no,µg/m³,16.0,2023-02-05,52.37205599978701,4.904399999582005
5079267,no,µg/m³,12.0,2023-02-06,52.37205599978701,4.904399999582005
5079267,no,µg/m³,7.4,2023-02-07,52.37205599978701,4.904399999582005
5079267,no,µg/m³,2.0,2023-02-08,52.37205599978701,4.904399999582005
5079267,no,µg/m³,2.3,2023-02-10,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.94,2023-02-11,52.37205599978701,4.904399999582005
5079267,no,µg/m³,24.0,2023-02-12,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.9,2023-02-14,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.9,2023-02-15,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.22,2023-02-16,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.0,2023-02-17,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.43,2023-02-18,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.93,2023-02-19,52.37205599978701,4.904399999582005
5079267,no,µg/m³,18.0,2023-02-20,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.8,2023-02-22,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.2,2023-02-23,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.25,2023-02-24,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.7,2023-02-25,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.1,2023-02-26,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.2,2023-02-27,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.25,2023-02-28,52.37205599978701,4.904399999582005
5079267,no,µg/m³,3.3,2023-03-01,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.73,2023-03-02,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.7,2023-03-04,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.1,2023-03-05,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.6,2023-03-06,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.7,2023-03-07,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.5,2023-03-08,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.3,2023-03-10,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.8,2023-03-11,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.65,2023-03-12,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.6,2023-03-14,52.37205599978701,4.904399999582005
5079267,no,µg/m³,5.5,2023-03-15,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.6,2023-03-16,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.2,2023-03-17,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.025,2023-03-18,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.4,2023-03-19,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.1,2023-03-20,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.85,2023-03-22,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.2,2023-03-23,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.3,2023-03-24,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.55,2023-03-25,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.4,2023-03-26,52.37205599978701,4.904399999582005
5079267,no,µg/m³,4.0,2023-03-27,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.43,2023-03-28,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.4,2023-03-29,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.05,2023-03-30,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.45,2023-03-31,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.2,2023-04-01,52.37205599978701,4.904399999582005
5079267,no,µg/m³,2.8,2023-04-02,52.37205599978701,4.904399999582005
5079267,no,µg/m³,3.8,2023-04-04,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.4,2023-04-05,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.2,2023-04-06,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.2,2023-04-07,52.37205599978701,4.904399999582005
5079267,no,µg/m³,2.4,2023-04-08,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.5,2023-04-10,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.05,2023-04-11,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.74,2023-04-24,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.7,2023-04-25,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.1,2023-04-26,52.37205599978701,4.904399999582005
5079267,no,µg/m³,2.3,2023-04-27,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.4,2023-04-28,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.65,2023-04-29,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.05,2023-04-30,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.21,2023-05-01,52.37205599978701,4.904399999582005
5079267,no,µg/m³,2.4,2023-05-02,52.37205599978701,4.904399999582005
5079267,no,µg/m³,6.9,2023-05-04,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.4,2023-05-05,52.37205599978701,4.904399999582005
5079267,no,µg/m³,5.6,2023-05-06,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.23,2023-05-07,52.37205599978701,4.904399999582005
5079267,no,µg/m³,6.3,2023-05-08,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.1,2023-05-09,52.37205599978701,4.904399999582005
5079267,no,µg/m³,7.5,2023-05-10,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.075,2023-05-11,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.12,2023-05-12,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.18,2023-05-14,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.6,2023-05-15,52.37205599978701,4.904399999582005
5079267,no,µg/m³,6.8,2023-05-26,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.5,2023-05-27,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.41,2023-05-28,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.01,2023-05-29,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.017,2023-05-30,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.34,2023-05-31,52.37205599978701,4.904399999582005
5079267,no,µg/m³,3.9,2023-06-01,52.37205599978701,4.904399999582005
5079267,no,µg/m³,4.4,2023-06-02,52.37205599978701,4.904399999582005
5079267,no,µg/m³,4.0,2023-06-03,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.6,2023-06-04,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.55,2023-06-15,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.29,2023-06-16,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.16,2023-06-17,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.0091,2023-06-18,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.0,2023-06-19,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.4,2023-06-20,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.8,2023-06-22,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.05,2023-06-23,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.41,2023-06-24,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.25,2023-06-25,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-1.3,2023-06-26,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.61,2023-06-27,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.28,2023-06-28,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.012,2023-06-29,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.7,2023-06-30,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.6,2023-07-01,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.37,2023-07-02,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.3,2023-07-03,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.9,2023-07-04,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.1,2023-07-05,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.5,2023-07-06,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.042,2023-07-07,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.44,2023-07-08,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.19,2023-07-09,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.45,2023-07-10,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.57,2023-07-11,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.7,2023-07-15,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.05,2023-07-16,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.63,2023-07-17,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.7,2023-07-18,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.37,2023-07-29,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.63,2023-07-30,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.61,2023-07-31,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.44,2023-08-01,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.54,2023-08-02,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.39,2023-08-03,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-1.0,2023-08-04,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.66,2023-08-05,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.67,2023-08-06,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.59,2023-08-07,52.37205599978701,4.904399999582005
5079267,no,µg/m³,1.6,2023-08-08,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.16,2023-08-09,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.4,2023-08-10,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.55,2023-08-11,52.37205599978701,4.904399999582005
5079267,no,µg/m³,0.43,2023-08-12,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.58,2023-08-13,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.16,2023-08-14,52.37205599978701,4.904399999582005
5079267,no,µg/m³,13.0,2023-08-15,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.83,2023-08-16,52.37205599978701,4.904399999582005
5079267,no,µg/m³,-0.57,2023-08-22,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,22.0,2022-10-02,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,15.0,2022-10-22,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,25.0,2022-10-23,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,20.0,2022-10-24,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,36.0,2022-10-25,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,32.0,2022-10-26,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,27.0,2022-10-27,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,29.0,2022-10-28,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,37.0,2022-10-29,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,6.8,2022-10-30,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,12.0,2022-10-31,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,14.0,2022-11-01,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,36.0,2022-11-02,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,9.8,2022-11-04,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,19.0,2022-11-05,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,20.0,2022-11-06,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,21.0,2022-11-07,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,29.0,2022-11-08,52.37205599978701,4.904399999582005
5079266,no2,µg/m³,44.0,2022-11-10,52.37205599978701,4.904399999582005
